1677792	21764271	1121202	NON	
490700	20570362	1121601	NON	
1522293	21608864	1121880	NON	
1803903	21890308	1122668	NON	
1812564	21898961	1124279	NON	
168866	20249294	1124652	NON	
1703532	21789992	1124714	NON	
1790802	21877215	1124797	NON	
1400789	21487413	1125046	NON	
1284523	21371190	1125397	NON	
1819150	21905543	1126958	NON	
1839239	21925623	1127295	NON	
1792535	21878947	1127338	NON	
813015	20894399	1127790	NON	
1390112	21476742	1127989	NON	
1432282	21518894	1128075	NON	
1810125	21896526	1128153	NON	
1712790	21799248	1128362	NON	
1828829	21915221	1129074	NON	
1790203	21876616	1129081	NON	
1377300	21463936	1129307	NON	
1714541	21800997	1129472	NON	
1699098	21785560	1129951	NON	
272637	20352946	1130016	NON	
594981	20674365	1130361	NON	
1753755	21840188	1130923	NON	
1820079	21906472	1131087	NON	
1826277	21912669	1132240	NON	
1784666	21871082	1132615	NON	
1832190	21918579	1132851	NON	
866913	20948358	1132993	NON	
1820669	21907062	1133009	NON	
1814623	21901016	1133703	NON	
1822872	21909265	1134272	NON	
1833541	21919929	1134647	NON	
890937	20972534	1134791	NON	
1780361	21866778	1135429	NON	
1705100	21791560	1135463	NON	
1716909	21803365	1136681	NON	
726999	20806182	1136952	NON	
1806899	21893303	1139166	NON	
1281556	21368224	1140059	NON	
1830745	21917134	1140065	NON	
1736250	21822694	1140288	NON	
1685843	21772317	1141846	NON	
1753940	21840373	1142740	NON	
1803949	21890354	1142968	NON	
1711778	21798236	1143104	NON	
